user_id,fraud_score,risk_group,TransactionAmt,service_assignment
2610_555.0_203.0_224.0_mastercard_credit_nan_nan_gmail.com_gmail.com_182831.0_0.0_0.0_New_nan_chrome 63.0_Windows,0.001714346,Bajo riesgo,14.622,Paquete de Servicios completo
2616_327.0_150.0_102.0_discover_credit_299.0_nan_comcast.net_gmail.com_128977.0_0.0_0.0_New_iOS 11.2.0_mobile safari 11.0_iOS Device,0.0019759792,Bajo riesgo,150.0,Paquete de Servicios completo
3083_569.0_117.0_226.0_visa_debit_nan_nan_anonymous.com_anonymous.com_67682.0_2.0_-25.0_Found_nan_firefox 56.0_rv:56.0,0.026556637,Bajo riesgo,219.023,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_204356.0_0.0_0.0_New_nan_chrome 65.0 for android_RNE-L03 Build/HUAWEIRNE-L03,0.0019585476,Bajo riesgo,15.37,Paquete de Servicios completo
5365_177.0_185.0_224.0_mastercard_credit_nan_nan_gmail.com_gmail.com_42164.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.9926675,Fraude,77.338,Sin Paquete de Servicios
9633_130.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_44056.0_0.0_0.0_Found_nan_chrome 66.0_Windows,0.999164,Fraude,33.261,Sin Paquete de Servicios
11106_100.0_150.0_226.0_visa_credit_184.0_nan_yahoo.com_gmail.com_128674.0_0.0_0.0_New_iOS 11.2.1_mobile safari 11.0_iOS Device,7.671387e-05,Bajo riesgo,40.0,Paquete de Servicios completo
4461_375.0_185.0_224.0_mastercard_debit_nan_nan_live.com.mx_live.com.mx_202517.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.00015401904,Bajo riesgo,35.097,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_hotmail.com_hotmail.com_309878.0_0.0_0.0_Found_nan_chrome generic_Moto G (4) Build/NPJ25.93-14.7,0.04197533,Bajo riesgo,6.405,Paquete de Servicios completo
15944_266.0_185.0_137.0_mastercard_credit_nan_nan_yahoo.com_yahoo.com_85591.0_0.0_0.0_Found_nan_chrome generic_Windows,0.9978515,Fraude,127.124,Sin Paquete de Servicios
15885_545.0_185.0_138.0_visa_debit_nan_nan_outlook.com_outlook.com_206158.0_0.0_0.0_New_nan_chrome 63.0 for android_MotoG3 Build/MPI24.65-33.1-2,0.0050328844,Bajo riesgo,12.446,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_264.0_nan_yahoo.com_anonymous.com_70577.0_6.0_-52.0_Found_iOS 11.2.1_mobile safari 11.0_iOS Device,0.00016815112,Bajo riesgo,100.0,Paquete de Servicios completo
4718_360.0_150.0_166.0_visa_debit_264.0_nan_gmail.com_gmail.com_59546.0_17.0_-9.0_Found_Android 7.0_samsung browser 6.2_SAMSUNG SM-G950U Build/NRD90M,0.01521074,Bajo riesgo,25.0,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_outlook.com_outlook.com_322121.0_0.0_-8.0_New_nan_chrome 64.0 for android_WAS-LX3 Build/HUAWEIWAS-LX3,0.0036672766,Bajo riesgo,15.77,Paquete de Servicios completo
15497_490.0_150.0_226.0_visa_debit_264.0_nan_me.com_me.com_51608.0_0.0_0.0_New_iOS 11.2.5_mobile safari 11.0_iOS Device,0.0066952985,Bajo riesgo,50.0,Paquete de Servicios completo
14543_500.0_185.0_224.0_mastercard_credit_nan_nan_gmail.com_gmail.com_86048.0_0.0_0.0_Found_nan_opera 49.0_Windows,0.9999552,Fraude,33.814,Sin Paquete de Servicios
16075_514.0_150.0_102.0_mastercard_credit_387.0_nan_gmail.com_gmail.com_63808.0_0.0_-1.0_Found_Windows 7_ie 11.0 for desktop_Trident/7.0,0.010656281,Bajo riesgo,400.0,Paquete de Servicios completo
10616_583.0_150.0_226.0_visa_credit_272.0_nan_gmail.com_gmail.com_26584.0_0.0_0.0_Found_Windows 10_chrome 64.0_Windows,0.00029807183,Bajo riesgo,50.0,Paquete de Servicios completo
14544_399.0_150.0_146.0_american express_credit_512.0_nan_mac.com_anonymous.com_147893.0_5.0_-9.0_Found_Windows 10_ie 11.0 for tablet_Trident/7.0,0.00019416076,Bajo riesgo,75.0,Paquete de Servicios completo
1387_322.0_150.0_131.0_american express_credit_299.0_nan_yahoo.com_hotmail.com_111549.0_0.0_-7.0_New_Windows 10_chrome 65.0_Windows,3.9287097e-05,Bajo riesgo,25.0,Paquete de Servicios completo
10447_490.0_150.0_226.0_visa_debit_315.0_nan_sbcglobal.net_sbcglobal.net_44791.0_0.0_0.0_New_Windows 10_chrome 63.0_Windows,0.0005474088,Bajo riesgo,50.0,Paquete de Servicios completo
5583_103.0_185.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_289974.0_0.0_-6.0_Found_nan_chrome 64.0_Windows,0.016007923,Bajo riesgo,29.304,Paquete de Servicios completo
5348_174.0_150.0_228.0_visa_credit_327.0_nan_anonymous.com_anonymous.com_135618.0_0.0_-100.0_Found_Windows 7_ie 11.0 for desktop_Trident/7.0,0.00040200804,Bajo riesgo,150.0,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_204.0_nan_gmail.com_yahoo.com_267504.0_0.0_0.0_New_Windows 10_chrome 63.0_Windows,0.0032220448,Bajo riesgo,150.0,Paquete de Servicios completo
8640_420.0_150.0_224.0_mastercard_debit_264.0_nan_gmail.com_gmail.com_29793.0_0.0_0.0_New_Windows 7_chrome 63.0_Windows,0.032348175,Bajo riesgo,50.0,Paquete de Servicios completo
8755_500.0_185.0_224.0_mastercard_credit_nan_nan_gmail.com_gmail.com_221531.0_0.0_0.0_Found_nan_chrome 65.0 for android_Moto G Play Build/MPIS24.241-15.3-26,0.993764,Fraude,15.528,Sin Paquete de Servicios
1675_174.0_150.0_226.0_visa_debit_204.0_nan_gmail.com_gmail.com_108359.0_0.0_-11.0_Found_Mac OS X 10_9_5_safari generic_MacOS,0.99938464,Fraude,200.0,Sin Paquete de Servicios
11201_103.0_185.0_226.0_visa_debit_nan_nan_hotmail.com_hotmail.com_218607.0_0.0_0.0_New_nan_chrome 64.0 for android_BLADE A602 Build/MRA58K,0.0007106907,Bajo riesgo,29.002,Paquete de Servicios completo
2560_562.0_150.0_162.0_visa_credit_299.0_nan_msn.com_gmail.com_125528.0_-7.0_-31.0_New_Android 8.0.0_chrome 66.0 for android_SM-G950U Build/R16NW,0.0050882907,Bajo riesgo,100.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_237417.0_0.0_0.0_New_nan_chrome 63.0_Windows,0.0004088234,Bajo riesgo,30.199,Paquete de Servicios completo
1381_399.0_150.0_185.0_american express_credit_204.0_nan_gmail.com_gmail.com_209338.0_0.0_0.0_Found_iOS 10.3.3_mobile safari 10.0_iOS Device,0.00018373464,Bajo riesgo,100.0,Paquete de Servicios completo
17188_321.0_150.0_226.0_visa_debit_194.0_nan_gmail.com_gmail.com_100485.0_0.0_0.0_New_iOS 10.3.3_mobile safari 10.0_iOS Device,0.0007915134,Bajo riesgo,50.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_304754.0_0.0_0.0_New_nan_chrome 66.0_Windows,0.03451832,Bajo riesgo,39.992,Paquete de Servicios completo
9500_321.0_150.0_226.0_visa_debit_330.0_nan_aol.com_gmail.com_36965.0_0.0_0.0_Found_Windows 10_chrome 63.0_Windows,0.0067422143,Bajo riesgo,100.0,Paquete de Servicios completo
5812_408.0_185.0_224.0_mastercard_debit_nan_nan_hotmail.com_hotmail.com_270216.0_0.0_0.0_Found_nan_chrome 64.0_Windows,0.0016930405,Bajo riesgo,15.709,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_159740.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.00038782018,Bajo riesgo,23.977,Paquete de Servicios completo
2803_100.0_150.0_226.0_visa_debit_272.0_nan_gmail.com_gmail.com_353332.0_2.0_0.0_New_iOS 11.2.0_mobile safari 11.0_iOS Device,0.0041598766,Bajo riesgo,50.0,Paquete de Servicios completo
5535_555.0_185.0_226.0_visa_debit_nan_nan_gmail.com_gmail.com_420158.0_0.0_0.0_New_nan_chrome 63.0_Windows,0.00034658486,Bajo riesgo,19.093,Paquete de Servicios completo
15511_562.0_150.0_197.0_mastercard_credit_472.0_nan_outlook.com_hotmail.com_115834.0_0.0_0.0_New_Windows 10_edge 16.0_Windows,0.00053020846,Bajo riesgo,50.0,Paquete de Servicios completo
17782_408.0_185.0_226.0_visa_debit_nan_nan_gmail.com_gmail.com_310331.0_0.0_0.0_Found_nan_chrome 66.0_Windows,0.0011597672,Bajo riesgo,12.48,Paquete de Servicios completo
4039_399.0_150.0_102.0_american express_credit_264.0_nan_gmail.com_anonymous.com_73579.0_0.0_0.0_New_iOS 11.2.6_mobile safari generic_iOS Device,9.3522496e-05,Bajo riesgo,150.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_215807.0_0.0_0.0_New_nan_chrome 63.0 for android_ALE-L23 Build/HuaweiALE-L23,0.00057354587,Bajo riesgo,12.709,Paquete de Servicios completo
15359_562.0_150.0_219.0_mastercard_credit_330.0_nan_gmail.com_gmail.com_65379.0_0.0_-1.0_New_Mac OS X 10_13_2_chrome 63.0_MacOS,0.00032155792,Bajo riesgo,150.0,Paquete de Servicios completo
14761_399.0_150.0_223.0_american express_credit_126.0_nan_comcast.net_comcast.net_97910.0_0.0_0.0_New_Windows 10_edge 16.0_Windows,0.009199216,Bajo riesgo,200.0,Paquete de Servicios completo
11690_111.0_150.0_226.0_visa_credit_231.0_nan_yahoo.com_gmail.com_139498.0_3.0_-100.0_Found_Windows 7_ie 11.0 for desktop_Trident/7.0,0.00071017176,Bajo riesgo,50.0,Paquete de Servicios completo
9300_103.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_282865.0_0.0_0.0_New_nan_chrome 63.0 for android_SM-T800,0.00497187,Bajo riesgo,162.892,Paquete de Servicios completo
17098_209.0_150.0_224.0_mastercard_debit_420.0_nan_gmail.com_gmail.com_330268.0_0.0_0.0_New_Windows 7_chrome 63.0_Windows,0.0010570412,Bajo riesgo,50.0,Paquete de Servicios completo
13832_375.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_169951.0_0.0_0.0_Found_nan_chrome 55.0 for android_SM-G531H Build/LMY48B,4.0379753e-05,Bajo riesgo,10.844,Paquete de Servicios completo
2256_545.0_185.0_226.0_visa_credit_nan_nan_hotmail.com_hotmail.com_154336.0_2.0_-8.0_Found_nan_chrome 63.0_Windows,0.00017653915,Bajo riesgo,44.774,Paquete de Servicios completo
13252_399.0_150.0_150.0_american express_credit_204.0_nan_comcast.net_gmail.com_76658.0_1.0_0.0_Found_Windows 7_chrome 63.0_Windows,4.5752648e-05,Bajo riesgo,825.0,Paquete de Servicios completo
4586_399.0_150.0_146.0_american express_credit_299.0_nan_gmail.com_gmail.com_25918.0_15.0_-100.0_Found_Mac OS X 10_12_6_chrome 63.0_MacOS,5.369131e-05,Bajo riesgo,75.0,Paquete de Servicios completo
8736_127.0_150.0_224.0_mastercard_debit_181.0_nan_yahoo.com_gmail.com_66167.0_0.0_0.0_Found_Windows 7_chrome 63.0_Windows,0.00028656868,Bajo riesgo,50.0,Paquete de Servicios completo
9500_321.0_150.0_226.0_visa_debit_204.0_nan_yahoo.com_msn.com_83759.0_1.0_-24.0_New_iOS 11.2.2_mobile safari generic_iOS Device,0.00010808821,Bajo riesgo,30.0,Paquete de Servicios completo
9633_296.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_87436.0_0.0_-5.0_Found_nan_chrome 63.0 for android_SM-J710MN Build/MMB29K,0.0019561397,Bajo riesgo,98.76,Paquete de Servicios completo
17188_321.0_150.0_226.0_visa_debit_225.0_nan_comcast.net_comcast.net_95565.0_0.0_-1.0_New_iOS 11.3.0_mobile safari 11.0_iOS Device,0.00012875002,Bajo riesgo,50.0,Paquete de Servicios completo
17782_408.0_185.0_226.0_visa_debit_nan_nan_hotmail.es_hotmail.es_87394.0_0.0_-6.0_Found_nan_chrome 64.0_Windows,0.005129313,Bajo riesgo,15.165,Paquete de Servicios completo
14259_111.0_150.0_226.0_visa_debit_181.0_nan_gmail.com_anonymous.com_192831.0_0.0_-1.0_New_Windows 8.1_ie 11.0 for desktop_Trident/7.0,9.063302e-05,Bajo riesgo,25.0,Paquete de Servicios completo
8140_453.0_150.0_226.0_visa_debit_512.0_nan_gmail.com_yahoo.com_109120.0_0.0_0.0_New_Windows 10_edge 14.0_Windows,0.00035497028,Bajo riesgo,150.0,Paquete de Servicios completo
3702_311.0_185.0_102.0_visa_debit_nan_nan_hotmail.fr_hotmail.fr_402179.0_0.0_-4.0_Found_nan_chrome 63.0_Windows,0.00038566487,Bajo riesgo,36.671,Paquete de Servicios completo
2261_111.0_150.0_226.0_visa_debit_143.0_nan_gmail.com_gmail.com_58380.0_0.0_0.0_Found_Windows 10_edge 16.0_Windows,0.0003561866,Bajo riesgo,20.0,Paquete de Servicios completo
2455_321.0_150.0_226.0_visa_credit_299.0_nan_sbcglobal.net_sbcglobal.net_153450.0_0.0_-1.0_Found_Windows 7_chrome 64.0_Windows,0.00032234736,Bajo riesgo,125.0,Paquete de Servicios completo
11418_555.0_119.0_137.0_visa_credit_204.0_nan_hotmail.com_hotmail.com_202640.0_0.0_-6.0_Found_Windows 10_chrome 66.0_Windows,0.11674671,Bajo riesgo,75.0,Paquete de Servicios completo
5951_321.0_150.0_195.0_visa_debit_110.0_nan_msn.com_outlook.com_52746.0_0.0_0.0_New_Windows 7_chrome 63.0_Windows,0.017423494,Bajo riesgo,100.0,Paquete de Servicios completo
4093_364.0_146.0_224.0_mastercard_credit_nan_nan_gmx.de_gmx.de_375040.0_3.0_-10.0_Found_nan_chrome 62.0 for android_SM-G800F Build/MMB29K,0.004005428,Bajo riesgo,90.482,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_219906.0_0.0_0.0_Found_nan_chrome 61.0 for android_Redmi Note 4 Build/NRD90M,0.042193558,Bajo riesgo,4.109,Paquete de Servicios completo
5901_583.0_150.0_226.0_visa_credit_126.0_nan_yahoo.com_anonymous.com_87837.0_0.0_0.0_Found_Windows 10_chrome 63.0_Windows,0.00018711142,Bajo riesgo,150.0,Paquete de Servicios completo
5952_399.0_150.0_137.0_american express_credit_272.0_nan_anonymous.com_anonymous.com_369591.0_0.0_0.0_Found_Windows 7_chrome 63.0_Windows,9.690338e-05,Bajo riesgo,300.0,Paquete de Servicios completo
15063_514.0_150.0_226.0_visa_credit_310.0_nan_gmail.com_gmail.com_44720.0_0.0_0.0_New_Mac OS X 10_13_2_safari generic_MacOS,5.723042e-05,Bajo riesgo,100.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_109774.0_0.0_0.0_New_nan_chrome generic_Windows,0.0001252153,Bajo riesgo,11.743,Paquete de Servicios completo
7901_555.0_150.0_226.0_visa_debit_299.0_nan_yahoo.com_gmail.com_122819.0_0.0_0.0_Found_Windows 10_chrome 62.0_Windows,0.0011306098,Bajo riesgo,200.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_191942.0_0.0_0.0_New_nan_chrome 63.0_Windows,0.0017636309,Bajo riesgo,44.774,Paquete de Servicios completo
7585_553.0_150.0_226.0_visa_credit_204.0_nan_gmail.com_gmail.com_29304.0_0.0_0.0_New_Windows 7_firefox 57.0_rv:57.0,0.006890744,Bajo riesgo,50.0,Paquete de Servicios completo
10486_514.0_150.0_219.0_mastercard_credit_231.0_nan_mail.com_aol.com_80711.0_0.0_0.0_Found_Windows 10_chrome 64.0_Windows,0.013698347,Bajo riesgo,350.0,Paquete de Servicios completo
9500_321.0_150.0_226.0_visa_debit_191.0_nan_anonymous.com_gmail.com_366014.0_15.0_-42.0_Found_iOS 11.1.2_mobile safari 11.0_iOS Device,0.0056667416,Bajo riesgo,125.0,Paquete de Servicios completo
18301_459.0_185.0_224.0_mastercard_credit_nan_nan_gmail.com_gmail.com_610706.0_0.0_0.0_New_nan_chrome 65.0 for android_M4 SS4453 Build/MMB29M,0.01002575,Bajo riesgo,33.835,Paquete de Servicios completo
10486_514.0_150.0_219.0_mastercard_credit_204.0_nan_hotmail.com_hotmail.com_68931.0_0.0_0.0_New_iOS 11.2.0_mobile safari 11.0_iOS Device,0.029532155,Bajo riesgo,40.0,Paquete de Servicios completo
15066_170.0_150.0_102.0_mastercard_credit_264.0_nan_yahoo.com_yahoo.com_249772.0_0.0_0.0_New_iOS 11.2.6_mobile safari generic_iOS Device,0.00036232366,Bajo riesgo,30.0,Paquete de Servicios completo
12323_555.0_162.0_195.0_visa_credit_nan_nan_anonymous.com_anonymous.com_163690.0_0.0_-19.0_Found_nan_chrome 65.0_Windows,0.0037165284,Bajo riesgo,161.442,Paquete de Servicios completo
5812_408.0_185.0_224.0_mastercard_debit_nan_nan_hotmail.com_hotmail.com_279607.0_-8.0_-100.0_Found_nan_samsung browser 6.2_SAMSUNG,0.036637172,Bajo riesgo,81.325,Paquete de Servicios completo
16659_170.0_150.0_226.0_visa_credit_485.0_nan_gmail.com_gmail.com_154160.0_0.0_0.0_New_iOS 11.1.2_mobile safari 11.0_iOS Device,0.00426455,Bajo riesgo,200.0,Paquete de Servicios completo
1372_364.0_146.0_224.0_mastercard_credit_nan_nan_gmail_gmail_216409.0_0.0_0.0_Found_nan_chrome generic_Windows,0.018819371,Bajo riesgo,111.402,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_110.0_nan_comcast.net_comcast.net_128834.0_0.0_0.0_New_Windows 7_chrome 63.0_Windows,0.0024285077,Bajo riesgo,250.0,Paquete de Servicios completo
15757_322.0_150.0_195.0_visa_debit_194.0_nan_anonymous.com_anonymous.com_140127.0_0.0_0.0_New_Mac OS X 10_10_5_safari generic_MacOS,3.6517205e-05,Bajo riesgo,150.0,Paquete de Servicios completo
16659_170.0_150.0_226.0_visa_credit_123.0_nan_anonymous.com_anonymous.com_122378.0_9.0_-16.0_Found_Windows 7_ie 11.0 for desktop_Trident/7.0,4.537112e-05,Bajo riesgo,100.0,Paquete de Servicios completo
8406_264.0_150.0_226.0_visa_debit_191.0_nan_aol.com_aol.com_126571.0_0.0_-12.0_New_nan_ie 11.0 for desktop_Trident/7.0,5.986377e-05,Bajo riesgo,75.0,Paquete de Servicios completo
5465_418.0_150.0_203.0_mastercard_credit_nan_nan_anonymous.com_anonymous.com_256828.0_6.0_0.0_New_nan_chrome 64.0_Windows,0.00015942185,Bajo riesgo,42.234,Paquete de Servicios completo
4605_529.0_150.0_162.0_visa_credit_441.0_nan_frontier.com_hotmail.com_24694.0_0.0_0.0_Found_Windows 7_chrome 62.0_Windows,0.05251548,Bajo riesgo,300.0,Paquete de Servicios completo
18268_583.0_150.0_226.0_visa_credit_308.0_nan_aol.com_aol.com_17635.0_0.0_-6.0_Found_Windows 7_chrome 63.0_Windows,0.0041394997,Bajo riesgo,50.0,Paquete de Servicios completo
9633_130.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_156376.0_0.0_0.0_Found_nan_chrome 63.0 for android_CAM-L03 Build/HUAWEICAM-L03,0.07388555,Bajo riesgo,19.072,Paquete de Servicios completo
17284_459.0_185.0_137.0_visa_credit_nan_nan_hotmail.com_hotmail.com_470417.0_0.0_0.0_Found_nan_chrome 66.0 for android_Moto G (5) Plus Build/NPN25.137-92,0.050359678,Bajo riesgo,65.846,Paquete de Servicios completo
8972_399.0_150.0_118.0_american express_credit_325.0_nan_gmail.com_gmail.com_141005.0_0.0_0.0_New_iOS 11.3.0_mobile safari generic_iOS Device,0.010311336,Bajo riesgo,100.0,Paquete de Servicios completo
6019_583.0_150.0_226.0_visa_credit_299.0_nan_hotmail.com_hotmail.com_13333.0_0.0_0.0_Found_Windows 7_chrome 63.0_Windows,0.9147461,Fraude,50.0,Sin Paquete de Servicios
5812_408.0_185.0_224.0_mastercard_debit_nan_nan_live.com.mx_live.com.mx_260575.0_0.0_0.0_Found_nan_chrome 51.0 for android_HTC Desire 10 lifestyle Build/MMB29M,0.3374419,Riesgo medio,67.067,Paquete de Servicios medio
13832_375.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_161277.0_0.0_-1.0_New_nan_chrome generic for android_BLADE V8 SE Build/NRD90M,0.007911991,Bajo riesgo,21.026,Paquete de Servicios completo
14182_562.0_150.0_102.0_mastercard_credit_330.0_nan_aol.com_aol.com_129364.0_0.0_-14.0_New_iOS 11.0.3_mobile safari 11.0_iOS Device,0.00013086286,Bajo riesgo,100.0,Paquete de Servicios completo
15063_514.0_150.0_226.0_visa_credit_472.0_nan_gmail.com_yahoo.com_491235.0_5.0_0.0_Found_Mac OS X 10_12_5_safari generic_MacOS,0.99823654,Fraude,500.0,Sin Paquete de Servicios
8453_555.0_144.0_226.0_visa_debit_536.0_nan_gmail.com_gmail.com_174299.0_0.0_0.0_Found_Mac OS X 10_9_5_chrome 66.0_MacOS,0.63257843,Riesgo alto,200.0,Paquete de Servicios simple
15063_514.0_150.0_226.0_visa_credit_299.0_nan_yahoo.com_hotmail.com_87802.0_0.0_0.0_New_iOS 11.2.1_mobile safari 11.0_iOS Device,0.00020831524,Bajo riesgo,600.0,Paquete de Servicios completo
10023_111.0_150.0_226.0_visa_debit_325.0_nan_hotmail.com_gmail.com_100003.0_3.0_-7.0_New_iOS 10.3.3_mobile safari 10.0_iOS Device,0.00023777035,Bajo riesgo,75.0,Paquete de Servicios completo
10486_514.0_150.0_219.0_mastercard_credit_226.0_nan_anonymous.com_aol.com_73207.0_0.0_0.0_Found_Windows 10_chrome 63.0_Windows,0.0005196532,Bajo riesgo,100.0,Paquete de Servicios completo
10616_583.0_150.0_226.0_visa_credit_126.0_nan_yahoo.com_yahoo.com_256133.0_5.0_0.0_New_Windows 7_ie 11.0 for desktop_Windows,0.0020876573,Bajo riesgo,100.0,Paquete de Servicios completo
16659_170.0_150.0_226.0_visa_credit_nan_nan_gmail.com_gmail.com_81924.0_2.0_-12.0_Found_nan_firefox 59.0_rv:59.0,0.06597348,Bajo riesgo,59.698,Paquete de Servicios completo
12839_321.0_150.0_226.0_visa_debit_264.0_nan_yahoo.com_yahoo.com_55775.0_0.0_0.0_New_iOS 11.2.1_mobile safari 11.0_iOS Device,0.00021681945,Bajo riesgo,50.0,Paquete de Servicios completo
2865_399.0_150.0_146.0_american express_credit_315.0_nan_gmail.com_gmail.com_194183.0_16.0_-100.0_New_Windows 7_chrome 63.0_Windows,0.002559725,Bajo riesgo,50.0,Paquete de Servicios completo
18268_583.0_150.0_226.0_visa_credit_330.0_nan_anonymous.com_anonymous.com_536202.0_0.0_0.0_New_Windows 10_chrome 63.0_Windows,0.0062570185,Bajo riesgo,250.0,Paquete de Servicios completo
8406_264.0_150.0_226.0_visa_debit_441.0_nan_gmail.com_yahoo.com_31499.0_0.0_-28.0_Found_iOS 11.1.1_mobile safari 11.0_iOS Device,0.0002654947,Bajo riesgo,35.0,Paquete de Servicios completo
3154_408.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_91383.0_0.0_0.0_Found_nan_chrome 63.0_Windows,0.15318759,Bajo riesgo,34.556,Paquete de Servicios completo
4461_375.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_541781.0_0.0_0.0_New_nan_chrome 62.0_Windows,0.033668414,Bajo riesgo,39.998,Paquete de Servicios completo
10568_204.0_185.0_226.0_visa_credit_nan_nan_yahoo.com_yahoo.com_169157.0_0.0_-5.0_Found_nan_chrome generic for android_5080A Build/MRA58K,0.0008395319,Bajo riesgo,15.8,Paquete de Servicios completo
16136_204.0_185.0_138.0_visa_debit_nan_nan_gmail.com_gmail.com_190479.0_0.0_-16.0_New_nan_chrome 63.0 for android_HUAWEI G7-L03 Build/HuaweiG7-L03,0.0031091194,Bajo riesgo,67.279,Paquete de Servicios completo
10616_583.0_150.0_226.0_visa_credit_387.0_nan_cox.net_cox.net_261629.0_0.0_0.0_New_Windows 7_ie 11.0 for desktop_Trident/7.0,0.0001844654,Bajo riesgo,150.0,Paquete de Servicios completo
18054_512.0_150.0_219.0_mastercard_credit_387.0_nan_anonymous.com_anonymous.com_27578.0_0.0_-27.0_New_iOS 11.2.1_mobile safari generic_iOS Device,0.0058626006,Bajo riesgo,450.0,Paquete de Servicios completo
2650_142.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_192523.0_0.0_0.0_Found_nan_chrome 66.0 for android_SM-T700 Build/MMB29K,0.008051451,Bajo riesgo,9.714,Paquete de Servicios completo
13844_583.0_150.0_226.0_visa_credit_325.0_nan_anonymous.com_anonymous.com_90919.0_0.0_0.0_New_Windows 7_chrome 62.0_Windows,0.00031098977,Bajo riesgo,150.0,Paquete de Servicios completo
15885_545.0_185.0_138.0_visa_debit_nan_nan_hotmail.com_hotmail.com_382306.0_0.0_-5.0_New_nan_ie 11.0 for desktop_Trident/7.0,0.00038909575,Bajo riesgo,20.522,Paquete de Servicios completo
6707_168.0_144.0_226.0_visa_credit_536.0_nan_yahoo.com_gmail.com_143589.0_0.0_0.0_Found_Windows 10_firefox 59.0_Windows,0.99923515,Fraude,250.0,Sin Paquete de Servicios
15054_520.0_150.0_190.0_american express_credit_420.0_nan_anonymous.com_anonymous.com_68462.0_2.0_-43.0_New_Windows 10_chrome 66.0_Windows,0.000121322686,Bajo riesgo,200.0,Paquete de Servicios completo
5986_533.0_150.0_224.0_mastercard_debit_299.0_nan_roadrunner.com_roadrunner.com_89940.0_0.0_0.0_New_Windows 10_firefox 57.0_Windows,0.00012435632,Bajo riesgo,100.0,Paquete de Servicios completo
16750_111.0_150.0_102.0_mastercard_credit_327.0_nan_comcast.net_comcast.net_70486.0_0.0_0.0_Found_Windows 10_firefox 57.0_Windows,2.64815e-05,Bajo riesgo,200.0,Paquete de Servicios completo
6741_583.0_150.0_195.0_visa_credit_299.0_nan_yahoo.com_outlook.com_348576.0_10.0_-8.0_Found_Windows 7_ie 11.0 for desktop_Trident/7.0,0.0018511537,Bajo riesgo,125.0,Paquete de Servicios completo
1804_161.0_150.0_117.0_mastercard_debit_327.0_nan_sbcglobal.net_sbcglobal.net_94271.0_0.0_0.0_New_Windows 10_chrome 63.0_Windows,0.00013799791,Bajo riesgo,150.0,Paquete de Servicios completo
13307_428.0_150.0_166.0_visa_debit_226.0_nan_yahoo.com_yahoo.com_112889.0_0.0_0.0_Found_Windows 10_chrome 65.0_Windows,0.002598219,Bajo riesgo,50.0,Paquete de Servicios completo
4461_375.0_185.0_224.0_mastercard_debit_nan_nan_gmail.com_gmail.com_153725.0_0.0_-22.0_New_nan_chrome 63.0_Windows,0.11961702,Bajo riesgo,58.004,Paquete de Servicios completo
14981_555.0_102.0_226.0_visa_credit_nan_nan_hotmail.com_hotmail.com_73587.0_0.0_0.0_New_nan_chrome 63.0_Windows,0.000407728,Bajo riesgo,5.196,Paquete de Servicios completo
14712_111.0_150.0_226.0_visa_debit_264.0_nan_anonymous.com_gmail.com_635785.0_1.0_0.0_Found_iOS 11.2.1_mobile safari 11.0_iOS Device,0.9824227,Fraude,400.0,Sin Paquete de Servicios
6697_111.0_150.0_195.0_visa_debit_299.0_nan_gmail.com_anonymous.com_132626.0_0.0_0.0_New_Mac OS X 10_11_6_safari generic_MacOS,3.72246e-05,Bajo riesgo,200.0,Paquete de Servicios completo
